transaction_id,user_id,product_sku,amount,payment_method,country,transaction_hour,is_fraud
TXN_001880,USER_0137,SKU_00113,19.65,Cash,Germany,8,0
TXN_001881,USER_0323,SKU_00030,74.4,PayPal,Australia,2,0
TXN_001882,USER_0400,SKU_00524,167.57,Bank Transfer,USA,21,0
TXN_001883,USER_0473,SKU_00689,109.56,Credit Card,France,10,0
TXN_001884,USER_0216,SKU_00991,120.94,Bank Transfer,Germany,14,0
TXN_001885,USER_0495,SKU_00850,18.36,Cash,France,15,1
TXN_001886,USER_0349,SKU_00046,107.89,Cash,Germany,6,0
TXN_001887,USER_0364,SKU_00171,24.71,PayPal,Germany,6,0
TXN_001888,USER_0183,SKU_00130,106.13,Cash,UK,21,0
TXN_001889,USER_0168,SKU_00757,103.84,Bank Transfer,Canada,8,0
TXN_001890,USER_0282,SKU_00353,98.49,PayPal,Germany,16,0
TXN_001891,USER_0038,SKU_00203,48.88,PayPal,USA,12,0
TXN_001892,USER_0163,SKU_00226,203.59,Credit Card,Australia,8,0
TXN_001893,USER_0471,SKU_00080,90.95,Bank Transfer,Canada,8,0
TXN_001894,USER_0452,SKU_00310,75.3,Cash,UK,19,0
TXN_001895,USER_0443,SKU_00035,21.45,Credit Card,Canada,11,0
TXN_001896,USER_0490,SKU_00564,81.13,Bank Transfer,Canada,20,0
TXN_001897,USER_0142,SKU_00161,394.93,Bank Transfer,Germany,18,0
TXN_001898,USER_0248,SKU_00981,27.2,PayPal,USA,22,1
TXN_001899,USER_0431,SKU_00596,113.31,PayPal,Germany,14,0
TXN_001900,USER_0103,SKU_00840,128.54,Bank Transfer,USA,17,0
TXN_001901,USER_0199,SKU_00435,306.59,Credit Card,USA,7,0
TXN_001902,USER_0200,SKU_00538,112.81,PayPal,France,5,0
TXN_001903,USER_0042,SKU_00225,55.18,PayPal,Germany,5,0
TXN_001904,USER_0435,SKU_00446,83.31,Bank Transfer,UK,2,0
TXN_001905,USER_0147,SKU_00317,41.76,Bank Transfer,Australia,2,0
TXN_001906,USER_0066,SKU_00666,184.8,PayPal,Canada,1,0
TXN_001907,USER_0431,SKU_00805,11.6,Credit Card,France,4,0
TXN_001908,USER_0193,SKU_00414,33.52,PayPal,UK,19,0
TXN_001909,USER_0298,SKU_00095,85.3,Bank Transfer,Australia,11,0
TXN_001910,USER_0038,SKU_00225,352.16,PayPal,Australia,5,1
TXN_001911,USER_0141,SKU_00779,53.85,Bank Transfer,Germany,15,0
TXN_001912,USER_0106,SKU_00949,24.97,PayPal,USA,4,0
TXN_001913,USER_0428,SKU_00553,44.22,Bank Transfer,Germany,5,0
TXN_001914,USER_0152,SKU_00645,37.83,Bank Transfer,Australia,3,0
TXN_001915,USER_0352,SKU_00066,39.61,Credit Card,Germany,13,0
TXN_001916,USER_0414,SKU_00397,35.33,Bank Transfer,France,2,0
TXN_001917,USER_0326,SKU_00959,35.35,PayPal,UK,16,0
TXN_001918,USER_0038,SKU_00210,9.82,Bank Transfer,Australia,4,0
TXN_001919,USER_0097,SKU_00474,73.71,Cash,France,21,0
TXN_001920,USER_0108,SKU_00665,107.2,PayPal,UK,20,0
TXN_001921,USER_0119,SKU_00684,244.3,Credit Card,France,20,0
TXN_001922,USER_0151,SKU_00910,129.08,PayPal,Canada,5,0
TXN_001923,USER_0074,SKU_00837,122.65,Credit Card,USA,19,0
TXN_001924,USER_0057,SKU_00571,73.41,Cash,USA,3,0
TXN_001925,USER_0366,SKU_00696,9.37,Credit Card,USA,12,0
TXN_001926,USER_0335,SKU_00490,72.25,Bank Transfer,Canada,7,0
TXN_001927,USER_0252,SKU_00180,61.09,Cash,Australia,10,0
TXN_001928,USER_0407,SKU_00834,152.91,Cash,Australia,23,0
TXN_001929,USER_0292,SKU_00836,96.3,Credit Card,Canada,18,0
TXN_001930,USER_0313,SKU_00524,47.95,PayPal,USA,22,0
TXN_001931,USER_0255,SKU_00459,386.89,Credit Card,USA,4,0
TXN_001932,USER_0254,SKU_00068,127.54,Credit Card,UK,4,0
TXN_001933,USER_0385,SKU_00939,76.7,Cash,UK,2,0
TXN_001934,USER_0456,SKU_00329,86.08,Bank Transfer,Germany,1,0
TXN_001935,USER_0259,SKU_00202,58.04,PayPal,France,2,0
TXN_001936,USER_0270,SKU_00475,55.51,Credit Card,UK,14,0
TXN_001937,USER_0465,SKU_00518,6.23,Bank Transfer,UK,6,0
TXN_001938,USER_0034,SKU_00015,21.87,Bank Transfer,UK,2,0
TXN_001939,USER_0495,SKU_00042,31.79,PayPal,UK,14,0
TXN_001940,USER_0326,SKU_00543,85.68,Bank Transfer,Canada,10,0
TXN_001941,USER_0325,SKU_00982,10.47,Credit Card,Germany,15,0
TXN_001942,USER_0238,SKU_00693,32.42,Cash,UK,12,0
TXN_001943,USER_0179,SKU_00774,28.52,Bank Transfer,Australia,1,0
TXN_001944,USER_0489,SKU_00289,61.36,Cash,France,19,0
TXN_001945,USER_0104,SKU_00925,85.89,PayPal,UK,11,0
TXN_001946,USER_0029,SKU_00533,28.62,PayPal,Canada,20,0
TXN_001947,USER_0227,SKU_00892,30.76,Bank Transfer,Australia,6,0
TXN_001948,USER_0466,SKU_00694,55.3,Cash,USA,0,1
TXN_001949,USER_0232,SKU_00696,73.92,Credit Card,USA,13,1
TXN_001950,USER_0304,SKU_00244,51.88,Cash,Germany,23,0
TXN_001951,USER_0350,SKU_00862,203.39,Bank Transfer,USA,9,0
TXN_001952,USER_0335,SKU_00661,19.84,Cash,UK,2,0
TXN_001953,USER_0117,SKU_00768,314.46,Cash,Canada,10,0
TXN_001954,USER_0207,SKU_00612,15.9,PayPal,Germany,21,0
TXN_001955,USER_0400,SKU_00567,141.83,Bank Transfer,Australia,19,0
TXN_001956,USER_0185,SKU_00698,33.93,Cash,UK,20,0
TXN_001957,USER_0481,SKU_00832,21.96,Bank Transfer,USA,14,0
TXN_001958,USER_0138,SKU_00598,203.75,Credit Card,France,5,0
TXN_001959,USER_0403,SKU_00174,59.25,Bank Transfer,UK,17,0
TXN_001960,USER_0485,SKU_00980,57.02,Credit Card,France,12,0
TXN_001961,USER_0498,SKU_00534,41.39,Bank Transfer,Australia,14,0
TXN_001962,USER_0323,SKU_00509,30.52,Bank Transfer,France,2,0
TXN_001963,USER_0164,SKU_00244,45.75,Cash,Australia,14,0
TXN_001964,USER_0388,SKU_00060,2.17,Cash,Germany,23,0
TXN_001965,USER_0075,SKU_00104,8.55,Credit Card,Canada,23,0
TXN_001966,USER_0233,SKU_00651,80.83,Credit Card,USA,0,0
TXN_001967,USER_0417,SKU_00303,178.18,PayPal,USA,9,0
TXN_001968,USER_0284,SKU_00671,213.48,Cash,UK,23,0
TXN_001969,USER_0480,SKU_00744,20.97,Credit Card,USA,17,0
TXN_001970,USER_0377,SKU_00077,66.21,Cash,Germany,7,0
TXN_001971,USER_0255,SKU_00018,6.09,Bank Transfer,USA,11,0
TXN_001972,USER_0464,SKU_00534,38.42,PayPal,UK,4,0
TXN_001973,USER_0009,SKU_00184,124.42,Cash,USA,0,0
TXN_001974,USER_0203,SKU_00657,53.65,Cash,Canada,7,0
TXN_001975,USER_0390,SKU_00550,39.18,Cash,Australia,4,0
TXN_001976,USER_0379,SKU_00281,53.88,Cash,France,16,0
TXN_001977,USER_0305,SKU_00288,196.93,Credit Card,France,14,0
TXN_001978,USER_0091,SKU_00655,42.75,Credit Card,Australia,3,0
TXN_001979,USER_0381,SKU_00525,58.71,PayPal,France,12,0
TXN_001980,USER_0332,SKU_00698,249.48,Bank Transfer,Canada,16,0
TXN_001981,USER_0150,SKU_00474,43.45,Bank Transfer,Germany,12,0
TXN_001982,USER_0360,SKU_00946,10.63,PayPal,UK,1,0
TXN_001983,USER_0176,SKU_00267,214.52,Bank Transfer,Canada,23,0
TXN_001984,USER_0485,SKU_00781,150.75,Credit Card,UK,3,0
TXN_001985,USER_0405,SKU_00609,5.95,Cash,Germany,1,0
TXN_001986,USER_0033,SKU_00946,47.93,Bank Transfer,Canada,11,0
TXN_001987,USER_0465,SKU_00357,53.4,Cash,USA,18,0
TXN_001988,USER_0184,SKU_00806,214.57,Cash,Germany,17,0
TXN_001989,USER_0157,SKU_00001,53.82,Credit Card,France,9,0
TXN_001990,USER_0053,SKU_00807,128.9,Cash,Canada,4,1
TXN_001991,USER_0296,SKU_00027,66.49,Bank Transfer,Germany,10,0
TXN_001992,USER_0202,SKU_00548,34.26,Credit Card,Germany,0,0
TXN_001993,USER_0274,SKU_00160,199.78,PayPal,Canada,2,0
TXN_001994,USER_0175,SKU_00937,24.72,Credit Card,France,16,0
TXN_001995,USER_0244,SKU_00399,33.6,Bank Transfer,Australia,14,0
TXN_001996,USER_0269,SKU_00543,54.27,Credit Card,France,13,0
TXN_001997,USER_0411,SKU_00127,14.32,Bank Transfer,Germany,23,0
TXN_001998,USER_0446,SKU_00774,319.07,Bank Transfer,UK,14,0
TXN_001999,USER_0074,SKU_00857,54.55,Credit Card,Australia,15,0
TXN_002000,USER_0096,SKU_00948,124.54,Bank Transfer,Australia,3,0
